CustomerID,recency_days,last_purchase_date,frequency,Monetary,,,,,,,,
12806,435,9/30/2010 13:34,4,2879,,,,,,,,
12807,383,11/21/2010 14:21,1,330.4,,,,,,,,
12808,36,11/3/2011 10:05,5,776.7,,,,,,,,
12809,177,6/15/2011 10:51,3,1755.9,,,,,,,,
12810,534,6/23/2010 10:53,2,535,,,,,,,,
12811,260,3/24/2011 9:42,5,1033.9,,,,,,,,
12812,44,10/26/2011 9:54,1,229.6,,,,,,,,
12813,501,7/26/2010 9:50,3,1687.8,,,,,,,,
12814,101,8/30/2011 12:11,1,125.9,,,,,,,,
12815,147,7/15/2011 10:21,2,1063.5,,,,,,,,
12816,95,9/5/2011 12:41,2,572.2,,,,,,,,
12817,281,3/3/2011 16:28,3,691,,,,,,,,
12818,261,3/23/2011 12:06,1,1542.1,,,,,,,,
12819,458,9/7/2010 15:20,1,540.5,,,,,,,,
12820,3,12/6/2011 15:12,11,2689.5,,,,,,,,
12821,214,5/9/2011 15:51,2,220.8,,,,,,,,
12822,70,9/30/2011 10:04,2,948.9,,,,,,,,
12823,74,9/26/2011 7:35,18,6501.5,,,,,,,,
12824,59,10/11/2011 12:49,1,397.1,,,,,,,,
12825,521,7/6/2010 13:56,2,518.6,,,,,,,,
12826,2,12/7/2011 10:25,12,2800.8,,,,,,,,
12827,5,12/4/2011 12:17,3,430.2,,,,,,,,
12828,2,12/7/2011 8:45,6,1018.7,,,,,,,,
12829,336,1/7/2011 11:13,3,385.3,,,,,,,,
12830,37,11/2/2011 11:54,6,6814.6,,,,,,,,
12831,262,3/22/2011 13:02,3,451.1,,,,,,,,
12832,32,11/7/2011 13:30,2,383,,,,,,,,
12833,145,7/17/2011 13:46,1,417.4,,,,,,,,
12834,282,3/2/2011 9:49,1,312.4,,,,,,,,
12835,427,10/8/2010 10:59,41,5912.2,,,,,,,,
12836,59,10/11/2011 15:10,15,6484.4,,,,,,,,
12837,173,6/19/2011 16:07,2,653,,,,,,,,
12838,33,11/6/2011 12:20,10,2913.9,,,,,,,,
12839,2,12/7/2011 12:33,26,9654.2,,,,,,,,
12840,143,7/19/2011 9:29,7,4042,,,,,,,,
12841,4,12/5/2011 11:13,40,6944.4,,,,,,,,
12842,70,9/30/2011 15:33,4,1918,,,,,,,,
12843,65,10/5/2011 12:09,30,6555.5,,,,,,,,
12844,29,11/10/2011 13:31,4,640.1,,,,,,,,
12845,267,3/17/2011 13:34,4,354.1,,,,,,,,
12846,682,1/26/2010 16:29,1,15.6,,,,,,,,
12847,22,11/17/2011 13:16,2,1518.3,,,,,,,,
12848,675,2/2/2010 12:45,1,208,,,,,,,,
12849,31,11/8/2011 13:41,6,3018.1,,,,,,,,
12850,445,9/20/2010 12:26,1,330,,,,,,,,
12851,96,9/4/2011 12:41,2,275.1,,,,,,,,
12852,294,2/18/2011 8:47,1,311.6,,,,,,,,
12853,134,7/28/2011 11:29,11,3907.5,,,,,,,,
12854,78,9/22/2011 12:15,7,2960.6,,,,,,,,
12855,372,12/2/2010 9:37,4,610.3,,,,,,,,
12856,7,12/2/2011 10:52,6,2112.3,,,,,,,,
12857,210,5/13/2011 10:20,6,3688,,,,,,,,
12858,383,11/21/2010 12:55,1,143.5,,,,,,,,
12859,458,9/7/2010 12:20,1,575.1,,,,,,,,
12860,693,1/15/2010 15:22,1,54.2,,,,,,,,
12861,619,3/30/2010 11:39,1,68.3,,,,,,,,
12862,425,10/10/2010 11:47,2,983.4,,,,,,,,
12863,52,10/18/2011 14:15,6,2751.8,,,,,,,,
12864,138,7/24/2011 13:03,2,299.6,,,,,,,,
12865,26,11/13/2011 14:31,4,3323.5,,,,,,,,
12866,283,3/1/2011 14:11,3,1227.4,,,,,,,,
12867,26,11/13/2011 15:30,13,7725.1,,,,,,,,
12868,185,6/7/2011 10:42,8,2043.8,,,,,,,,
12869,681,1/27/2010 12:10,1,303.2,,,,,,,,
12870,375,11/29/2010 13:42,3,1677,,,,,,,,
12871,84,9/16/2011 15:07,3,744,,,,,,,,
12872,326,1/17/2011 10:52,12,3228.5,,,,,,,,
12873,282,3/2/2011 14:58,3,2027.3,,,,,,,,
12874,385,11/19/2010 15:23,2,948.4,,,,,,,,
12875,143,7/19/2011 15:30,5,1357,,,,,,,,
12876,57,10/13/2011 12:26,4,4081.8,,,,,,,,
12877,3,12/6/2011 10:30,20,2931.2,,,,,,,,
12878,236,4/17/2011 13:07,2,855,,,,,,,,
12879,44,10/26/2011 12:24,3,573.2,,,,,,,,
12880,381,11/23/2010 10:50,2,640.1,,,,,,,,
12881,275,3/9/2011 11:44,1,298,,,,,,,,
12882,9,11/30/2011 16:18,2,1463,,,,,,,,
12883,24,11/15/2011 9:32,4,703.5,,,,,,,,
12884,88,9/12/2011 13:10,1,309.1,,,,,,,,
12885,63,10/7/2011 13:40,3,1175.2,,,,,,,,
12886,67,10/3/2011 10:09,2,1378.4,,,,,,,,
12887,383,11/21/2010 11:18,1,222.4,,,,,,,,
12888,214,5/9/2011 16:02,2,354.1,,,,,,,,
12889,381,11/23/2010 16:08,4,385.5,,,,,,,,
12890,24,11/15/2011 17:26,2,704.4,,,,,,,,
12891,185,6/7/2011 12:31,11,840.5,,,,,,,,
12892,396,11/8/2010 9:51,1,263.4,,,,,,,,
12893,30,11/9/2011 12:34,1,149.2,,,,,,,,
12894,575,5/13/2010 14:47,1,157.4,,,,,,,,
12895,42,10/28/2011 13:51,2,372.8,,,,,,,,
12897,204,5/19/2011 12:13,4,514.3,,,,,,,,
12898,463,9/2/2010 8:08,2,296.2,,,,,,,,
12899,413,10/22/2010 9:53,1,366.4,,,,,,,,
12900,422,10/13/2010 15:17,1,340.3,,,,,,,,
12901,8,12/1/2011 10:07,28,17654.5,,,,,,,,
12902,264,3/20/2011 12:06,1,138.7,,,,,,,,
12903,428,10/7/2010 12:39,1,833.5,,,,,,,,
12904,18,11/21/2011 14:34,2,479.8,,,,,,,,
12905,576,5/12/2010 10:05,2,1018.4,,,,,,,,
12906,11,11/28/2011 9:55,5,2919.8,,,,,,,,
12907,395,11/9/2010 12:08,2,508.9,,,,,,,,
12908,176,6/16/2011 15:39,5,1776,,,,,,,,
12909,39,10/31/2011 12:43,8,3088.3,,,,,,,,
12910,23,11/16/2011 14:28,13,5796.5,,,,,,,,
12911,551,6/6/2010 12:13,1,1589.7,,,,,,,,
12912,2,12/7/2011 8:55,5,1662.3,,,,,,,,
12913,4,12/5/2011 12:11,13,6283.2,,,,,,,,
12914,400,11/4/2010 12:28,1,224,,,,,,,,
12915,148,7/14/2011 11:34,4,975.1,,,,,,,,
12916,138,7/24/2011 10:35,7,4366,,,,,,,,
12917,128,8/3/2011 16:42,6,4359.2,,,,,,,,
12918,626,3/23/2010 15:22,1,10953.5,,,,,,,,
12919,8,12/1/2011 13:47,6,1335.2,,,,,,,,
12920,17,11/22/2011 15:05,4,486.6,,,,,,,,
12921,9,11/30/2011 16:22,74,35233.2,,,,,,,,
12922,161,7/1/2011 15:35,1,405.4,,,,,,,,
12923,64,10/6/2011 16:20,3,770.4,,,,,,,,
12924,88,9/12/2011 13:55,12,2316.3,,,,,,,,
12925,4,12/5/2011 11:11,3,729.3,,,,,,,,
12926,411,10/24/2010 15:57,4,1493,,,,,,,,
12927,394,11/10/2010 10:02,1,197.3,,,,,,,,
12928,35,11/4/2011 14:24,12,4304.9,,,,,,,,
12929,311,2/1/2011 12:08,1,117.9,,,,,,,,
12930,78,9/22/2011 15:18,2,415.8,,,,,,,,
12931,21,11/18/2011 12:39,57,91552.1,,,,,,,,
12932,539,6/18/2010 14:22,8,1698.6,,,,,,,,
12933,24,11/15/2011 16:38,8,1612.8,,,,,,,,
12934,736,12/3/2009 10:51,1,181.7,,,,,,,,
12935,2,12/7/2011 17:25,15,4243.9,,,,,,,,
12936,17,11/22/2011 17:32,4,1063.9,,,,,,,,
12937,15,11/24/2011 15:05,9,3097.6,,,,,,,,
12938,25,11/14/2011 11:21,1,114.1,,,,,,,,
12939,64,10/6/2011 14:33,20,25264.8,,,,,,,,
12940,54,10/16/2011 12:09,2,884.7,,,,,,,,
12941,724,12/15/2009 13:12,1,377.5,,,,,,,,
12942,131,7/31/2011 14:39,3,675.6,,,,,,,,
12943,558,5/30/2010 13:52,2,496.5,,,,,,,,
12944,35,11/4/2011 11:04,2,604.5,,,,,,,,
12945,288,2/24/2011 14:15,2,900.1,,,,,,,,
12946,436,9/29/2010 10:14,1,324.5,,,,,,,,
12947,143,7/19/2011 10:06,6,1604,,,,,,,,
12948,16,11/23/2011 17:10,9,2317.4,,,,,,,,
12949,30,11/9/2011 11:25,22,15526.7,,,,,,,,
12950,2,12/7/2011 13:17,3,1843,,,,,,,,
12951,8,12/1/2011 12:14,15,3213.7,,,,,,,,
12952,5,12/4/2011 10:35,4,1387.8,,,,,,,,
12953,9,11/30/2011 9:24,2,828.8,,,,,,,,
12954,638,3/11/2010 10:16,1,162.5,,,,,,,,
12955,1,12/8/2011 16:29,11,4757.2,,,,,,,,
12956,306,2/6/2011 16:08,4,521.9,,,,,,,,
12957,9,11/30/2011 9:53,13,8707,,,,,,,,
12958,400,11/4/2010 16:16,2,426.3,,,,,,,,
12959,484,8/12/2010 17:20,1,151,,,,,,,,
12960,413,10/22/2010 9:31,4,1322.1,,,,,,,,
12961,379,11/25/2010 16:44,1,202.8,,,,,,,,
12962,7,12/2/2011 15:55,2,266.4,,,,,,,,
12963,8,12/1/2011 12:55,12,3235.8,,,,,,,,
12964,437,9/28/2010 17:47,1,132.2,,,,,,,,
12965,89,9/11/2011 15:31,1,769.8,,,,,,,,
12966,9,11/30/2011 12:38,1,160.2,,,,,,,,
12967,358,12/16/2010 19:10,3,2938.5,,,,,,,,
12968,112,8/19/2011 15:44,1,136,,,,,,,,
12969,602,4/16/2010 10:50,1,122.5,,,,,,,,
12970,7,12/2/2011 14:30,10,1387,,,,,,,,
12971,3,12/6/2011 12:20,116,15704.6,,,,,,,,
12972,413,10/22/2010 8:41,4,1161.2,,,,,,,,
12973,413,10/22/2010 10:14,1,385.6,,,,,,,,
12974,197,5/26/2011 9:33,2,409,,,,,,,,
12975,436,9/29/2010 9:46,6,2100.1,,,,,,,,
12976,211,5/12/2011 9:55,8,3156.4,,,,,,,,
12977,156,7/6/2011 16:40,4,512.2,,,,,,,,
12978,385,11/19/2010 14:29,5,2443.4,,,,,,,,
12979,729,12/10/2009 15:45,1,517.7,,,,,,,,
12980,157,7/5/2011 9:34,21,16245.8,,,,,,,,
12981,29,11/10/2011 12:00,2,372.2,,,,,,,,
12982,242,4/11/2011 11:51,8,2744.8,,,,,,,,
12983,598,4/20/2010 12:58,1,490.1,,,,,,,,
12984,18,11/21/2011 12:37,1,97.5,,,,,,,,
12985,0,12/9/2011 10:46,2,1239.4,,,,,,,,
12986,428,10/7/2010 11:57,10,2729.8,,,,,,,,
12987,73,9/27/2011 12:03,5,1312.2,,,,,,,,
12988,292,2/20/2011 14:31,1,476.4,,,,,,,,
12989,3,12/6/2011 15:28,33,13551.8,,,,,,,,
12990,31,11/8/2011 13:01,7,955.5,,,,,,,,
12991,23,11/16/2011 15:34,3,764.8,,,,,,,,
12992,725,12/14/2009 16:46,1,93.4,,,,,,,,
12993,23,11/16/2011 15:49,8,1259.6,,,,,,,,
12994,4,12/5/2011 15:43,3,974.4,,,,,,,,
12995,85,9/15/2011 15:44,1,211.3,,,,,,,,
12996,375,11/29/2010 9:27,1,355.5,,,,,,,,
12997,22,11/17/2011 15:47,8,2110.9,,,,,,,,
12998,492,8/4/2010 8:05,3,920.1,,,,,,,,
12999,196,5/27/2011 13:24,3,455.9,,,,,,,,
13000,106,8/25/2011 10:43,4,1032.5,,,,,,,,
13001,4,12/5/2011 14:51,33,23697.2,,,,,,,,
13002,318,1/25/2011 15:18,3,414.1,,,,,,,,
13003,105,8/26/2011 10:50,3,149.1,,,,,,,,
13004,11,11/28/2011 11:27,36,11650.9,,,,,,,,
13005,173,6/19/2011 10:53,4,999.7,,,,,,,,
13006,56,10/14/2011 13:49,1,81.6,,,,,,,,
13007,579,5/9/2010 10:38,1,175.3,,,,,,,,
13008,323,1/20/2011 14:24,3,612.1,,,,,,,,
13009,672,2/5/2010 12:22,1,234,,,,,,,,
13010,374,11/30/2010 15:09,2,330.1,,,,,,,,
13011,372,12/2/2010 17:22,1,50.6,,,,,,,,
13012,9,11/30/2011 13:05,11,2957.8,,,,,,,,
13013,1,12/8/2011 15:01,29,11097.4,,,,,,,,
13014,10,11/29/2011 12:27,11,5381.1,,,,,,,,
13015,53,10/17/2011 13:19,11,6579.8,,,,,,,,
13016,73,9/27/2011 14:08,3,789.9,,,,,,,,
13017,7,12/2/2011 15:53,1,204,,,,,,,,
13018,16,11/23/2011 13:28,35,9763.2,,,,,,,,
13019,379,11/25/2010 14:56,6,1230,,,,,,,,
13020,562,5/26/2010 11:12,2,619,,,,,,,,
13021,4,12/5/2011 16:37,17,4887.2,,,,,,,,
13022,429,10/6/2010 10:50,1,65.3,,,,,,,,
13023,64,10/6/2011 16:27,3,1449,,,,,,,,
13024,470,8/26/2010 9:42,2,555.9,,,,,,,,
13025,731,12/8/2009 10:02,1,323.4,,,,,,,,
13026,1,12/8/2011 16:58,9,1733.1,,,,,,,,
13027,113,8/18/2011 9:39,19,16987.2,,,,,,,,
13028,22,11/17/2011 11:10,2,661.3,,,,,,,,
13029,30,11/9/2011 9:13,5,1927.3,,,,,,,,
13030,11,11/28/2011 14:30,2,634,,,,,,,,
13031,407,10/28/2010 15:34,5,3248.5,,,,,,,,
13032,52,10/18/2011 15:54,9,2799.2,,,,,,,,
13033,357,12/17/2010 14:23,2,220.6,,,,,,,,
13034,54,10/16/2011 12:21,3,756.8,,,,,,,,
13035,73,9/27/2011 8:57,3,1364.2,,,,,,,,
13036,684,1/24/2010 11:35,1,307.1,,,,,,,,
13037,138,7/24/2011 15:46,12,3915,,,,,,,,
13038,80,9/20/2011 14:37,3,908.5,,,,,,,,
13039,584,5/4/2010 16:45,4,1010.7,,,,,,,,
13040,8,12/1/2011 10:38,2,677,,,,,,,,
13041,450,9/15/2010 11:44,4,799.1,,,,,,,,
13042,598,4/20/2010 13:43,3,1456.9,,,,,,,,
13043,273,3/11/2011 14:52,1,516.4,,,,,,,,
13044,291,2/21/2011 15:20,11,4830.9,,,,,,,,
13045,99,9/1/2011 15:04,3,808.9,,,,,,,,
13046,30,11/9/2011 8:36,3,949.3,,,,,,,,
13047,31,11/8/2011 12:06,24,8428.5,,,,,,,,
13048,14,11/25/2011 13:23,9,4040.6,,,,,,,,
13049,64,10/6/2011 15:31,4,1408.2,,,,,,,,
13050,14,11/25/2011 9:18,35,11943.9,,,,,,,,
13051,578,5/10/2010 9:14,2,155.8,,,,,,,,
13052,212,5/11/2011 14:12,7,3006.7,,,,,,,,
13053,621,3/28/2010 11:28,1,127.7,,,,,,,,
13055,78,9/22/2011 14:26,4,2321.1,,,,,,,,
13056,551,6/6/2010 14:10,1,199.3,,,,,,,,
13057,530,6/27/2010 15:44,3,709.6,,,,,,,,
13058,24,11/15/2011 12:43,3,271.4,,,,,,,,
13059,249,4/4/2011 10:40,10,2272,,,,,,,,
13060,253,3/31/2011 11:37,1,307.5,,,,,,,,
13061,72,9/28/2011 16:04,1,248.6,,,,,,,,
13062,191,6/1/2011 15:12,1,347,,,,,,,,
13063,480,8/16/2010 12:27,1,188.4,,,,,,,,
13064,12,11/27/2011 12:31,6,1611.5,,,,,,,,
13065,373,12/1/2010 16:52,5,1055.1,,,,,,,,
13066,24,11/15/2011 12:57,2,470.8,,,,,,,,
13067,82,9/18/2011 13:38,3,492.6,,,,,,,,
13068,10,11/29/2011 15:00,2,344,,,,,,,,
13069,0,12/9/2011 8:39,38,9230.8,,,,,,,,
13070,192,5/31/2011 13:45,4,751.7,,,,,,,,
13071,612,4/6/2010 13:37,1,129.2,,,,,,,,
13072,266,3/18/2011 8:12,1,177.2,,,,,,,,
13073,411,10/24/2010 14:06,2,418.1,,,,,,,,
13074,511,7/16/2010 16:53,4,1378.7,,,,,,,,
13075,129,8/2/2011 10:19,1,919.6,,,,,,,,
13076,457,9/8/2010 10:27,1,135.4,,,,,,,,
13077,1,12/8/2011 19:24,11,2725.2,,,,,,,,
13078,3,12/6/2011 15:36,57,29018.1,,,,,,,,
13079,4,12/5/2011 16:53,6,419.2,,,,,,,,
13080,179,6/13/2011 14:59,4,280.7,,,,,,,,
13081,11,11/28/2011 10:54,28,56838.4,,,,,,,,
13082,126,8/5/2011 16:16,21,7335.8,,,,,,,,
13083,4,12/5/2011 15:01,3,395.4,,,,,,,,
13084,491,8/5/2010 8:49,1,122.4,,,,,,,,
13085,157,7/5/2011 12:11,8,2433.3,,,,,,,,
13086,382,11/22/2010 10:28,1,439.3,,,,,,,,
13087,726,12/13/2009 15:16,1,313.6,,,,,,,,
13088,417,10/18/2010 15:35,1,220.8,,,,,,,,
13089,2,12/7/2011 9:02,202,113216.7,,,,,,,,
13090,8,12/1/2011 12:39,24,13084.6,,,,,,,,
13091,28,11/11/2011 15:54,3,2321.8,,,,,,,,
13092,70,9/30/2011 11:18,12,2140.3,,,,,,,,
13093,275,3/9/2011 12:14,55,54144.3,,,,,,,,
13094,21,11/18/2011 14:07,13,2209.4,,,,,,,,
13095,70,9/30/2011 12:03,1,74.4,,,,,,,,
13096,394,11/10/2010 14:08,1,419.7,,,,,,,,
13097,32,11/7/2011 10:43,28,13197.2,,,,,,,,
13098,1,12/8/2011 14:14,28,28882.4,,,,,,,,
13099,99,9/1/2011 17:40,1,207.4,,,,,,,,
13101,234,4/19/2011 14:37,4,695.4,,,,,,,,
13102,1,12/8/2011 12:52,37,11380.1,,,,,,,,
13103,39,10/31/2011 9:38,3,709.6,,,,,,,,
13104,3,12/6/2011 13:10,9,1709.1,,,,,,,,
13105,436,9/29/2010 13:41,1,72,,,,,,,,
13106,133,7/29/2011 15:12,2,603.5,,,,,,,,
13107,44,10/26/2011 14:52,9,5253.1,,,,,,,,
13108,372,12/2/2010 10:35,2,748.5,,,,,,,,
13109,59,10/11/2011 10:16,3,1134,,,,,,,,
13110,31,11/8/2011 14:30,12,2956,,,,,,,,
13111,718,12/21/2009 9:00,1,321.9,,,,,,,,
13112,541,6/16/2010 17:03,1,20.6,,,,,,,,
13113,0,12/9/2011 12:49,37,18207.8,,,,,,,,
13114,730,12/9/2009 9:56,1,234.4,,,,,,,,
13115,11,11/28/2011 12:38,10,5494.7,,,,,,,,
13116,138,7/24/2011 14:33,1,501.1,,,,,,,,
13117,21,11/18/2011 12:02,18,2255.7,,,,,,,,
13118,19,11/20/2011 12:46,9,2415.4,,,,,,,,
13119,668,2/9/2010 8:38,1,134.9,,,,,,,,
13120,238,4/15/2011 10:19,1,30.6,,,,,,,,
13121,269,3/15/2011 16:47,1,283.7,,,,,,,,
13122,94,9/6/2011 15:53,2,922.4,,,,,,,,
13123,472,8/24/2010 10:18,2,506.8,,,,,,,,
13124,89,9/11/2011 12:45,4,4540.8,,,,,,,,
13125,523,7/4/2010 11:58,1,148.6,,,,,,,,
13126,4,12/5/2011 10:00,13,3774.8,,,,,,,,
13127,77,9/23/2011 10:26,1,259.2,,,,,,,,
13128,631,3/18/2010 15:08,1,263.5,,,,,,,,
13129,452,9/13/2010 13:47,2,233.3,,,,,,,,
13130,94,9/6/2011 15:30,1,64,,,,,,,,
13131,23,11/16/2011 13:21,7,3313.8,,,,,,,,
13132,261,3/23/2011 12:44,1,77.3,,,,,,,,
13133,273,3/11/2011 10:31,3,200.5,,,,,,,,
13134,85,9/15/2011 10:35,6,2475.2,,,,,,,,
13135,196,5/27/2011 10:52,2,3371.5,,,,,,,,
13136,56,10/14/2011 13:41,13,6274.6,,,,,,,,
13137,10,11/29/2011 12:09,16,7251.6,,,,,,,,
13138,22,11/17/2011 16:51,7,1274,,,,,,,,
13139,16,11/23/2011 13:54,8,8203,,,,,,,,
13140,108,8/23/2011 15:33,5,1052.8,,,,,,,,
13141,84,9/16/2011 9:54,17,7656.1,,,,,,,,
13142,19,11/20/2011 16:07,1,307.1,,,,,,,,
13143,584,5/4/2010 12:22,1,405.1,,,,,,,,
13144,332,1/11/2011 11:15,2,135.4,,,,,,,,
13145,39,10/31/2011 12:45,7,1128.5,,,,,,,,
13146,26,11/13/2011 15:29,1,222.4,,,,,,,,
13147,10,11/29/2011 13:59,4,712.8,,,,,,,,
13148,29,11/10/2011 15:23,26,8398.9,,,,,,,,
13149,14,11/25/2011 13:09,4,1676.1,,,,,,,,
13150,484,8/12/2010 12:59,3,450,,,,,,,,
13151,295,2/17/2011 12:29,3,2346.5,,,,,,,,
13152,417,10/18/2010 13:44,7,2146.4,,,,,,,,
13153,5,12/4/2011 12:14,1,486.2,,,,,,,,
13154,399,11/5/2010 16:00,3,1624.8,,,,,,,,
13155,33,11/6/2011 15:41,6,1364.6,,,,,,,,
13156,385,11/19/2010 13:09,3,1586.5,,,,,,,,
13157,49,10/21/2011 13:50,9,5687.4,,,,,,,,
13158,94,9/6/2011 11:58,5,1508.2,,,,,,,,
13159,8,12/1/2011 11:20,4,1428.1,,,,,,,,
13160,22,11/17/2011 13:07,1,91.8,,,,,,,,
13161,313,1/30/2011 14:03,2,472.1,,,,,,,,
13162,122,8/9/2011 15:59,16,9275.5,,,,,,,,
13163,610,4/8/2010 16:21,1,17.7,,,,,,,,
13164,569,5/19/2010 13:52,2,372.2,,,,,,,,
13165,46,10/24/2011 15:05,3,1451.2,,,,,,,,
13166,283,3/1/2011 15:16,2,857.9,,,,,,,,
13167,18,11/21/2011 12:24,5,1125.2,,,,,,,,
13168,36,11/3/2011 12:56,5,1823.1,,,,,,,,
13169,63,10/7/2011 12:11,3,840.1,,,,,,,,
13170,26,11/13/2011 12:19,1,107.6,,,,,,,,
13171,21,11/18/2011 10:27,3,468.4,,,,,,,,
13172,400,11/4/2010 15:10,1,69.6,,,,,,,,
13173,4,12/5/2011 15:51,11,2389,,,,,,,,
13174,16,11/23/2011 14:35,12,7778.7,,,,,,,,
13175,582,5/6/2010 13:13,2,831.5,,,,,,,,
13176,46,10/24/2011 15:43,1,479.8,,,,,,,,
13177,64,10/6/2011 9:56,2,512.2,,,,,,,,
13178,26,11/13/2011 16:14,21,14059.2,,,,,,,,
13179,618,3/31/2010 11:40,1,572.3,,,,,,,,
13180,607,4/11/2010 13:37,1,86.1,,,,,,,,
13181,381,11/23/2010 15:05,1,359.7,,,,,,,,
13182,45,10/25/2011 13:46,1,121.2,,,,,,,,
13183,7,12/2/2011 10:30,15,7036.2,,,,,,,,
13184,14,11/25/2011 12:02,10,1666.6,,,,,,,,
13185,267,3/17/2011 11:56,1,71.4,,,,,,,,
13186,39,10/31/2011 11:40,3,1575.9,,,,,,,,
13187,337,1/6/2011 18:57,4,329,,,,,,,,
13188,11,11/28/2011 15:28,1,114.6,,,,,,,,
13189,18,11/21/2011 10:39,2,260.7,,,,,,,,
13190,544,6/13/2010 15:47,3,570.7,,,,,,,,
13191,658,2/19/2010 17:02,1,161.7,,,,,,,,
13192,95,9/5/2011 14:13,6,2558.6,,,,,,,,
13193,61,10/9/2011 14:30,1,104.2,,,,,,,,
13194,135,7/27/2011 9:01,2,472.8,,,,,,,,
13195,414,10/21/2010 13:07,1,132,,,,,,,,
13196,11,11/28/2011 13:54,7,3068.8,,,,,,,,
13197,609,4/9/2010 9:14,1,373,,,,,,,,
13198,10,11/29/2011 15:17,8,4974.2,,,,,,,,
13199,3,12/6/2011 12:30,67,15964.2,,,,,,,,
13200,19,11/20/2011 15:35,4,870.1,,,,,,,,
13201,502,7/25/2010 14:30,4,1224.6,,,,,,,,
13202,394,11/10/2010 16:24,7,1580.3,,,,,,,,
13203,9,11/30/2011 10:45,10,2648.3,,,,,,,,
13204,731,12/8/2009 14:56,1,966.7,,,,,,,,
13205,443,9/22/2010 16:26,1,2803.2,,,,,,,,
13206,400,11/4/2010 16:50,13,8198.8,,,,,,,,
13207,15,11/24/2011 14:52,4,535.9,,,,,,,,
13208,58,10/12/2011 9:54,9,1943.2,,,,,,,,
13209,30,11/9/2011 13:54,13,8478.9,,,,,,,,
13210,93,9/7/2011 8:18,1,353.5,,,,,,,,
13211,10,11/29/2011 14:43,10,2598.6,,,,,,,,
13212,19,11/20/2011 12:40,3,783.5,,,,,,,,
13213,56,10/14/2011 11:42,11,3851.5,,,,,,,,
13214,417,10/18/2010 10:00,7,3264.2,,,,,,,,
13215,402,11/2/2010 18:26,1,81.6,,,,,,,,
13216,267,3/17/2011 12:18,1,333.7,,,,,,,,
13217,122,8/9/2011 15:32,4,666.5,,,,,,,,
13218,127,8/4/2011 16:59,1,62.6,,,,,,,,
13219,618,3/31/2010 14:18,1,76.2,,,,,,,,
13220,78,9/22/2011 13:38,5,1336.1,,,,,,,,
13221,240,4/13/2011 16:58,2,847.4,,,,,,,,
13222,577,5/11/2010 13:54,1,88.5,,,,,,,,
13223,200,5/23/2011 13:03,6,969.1,,,,,,,,
13224,60,10/10/2011 14:55,2,2156,,,,,,,,
13225,3,12/6/2011 13:29,16,16260.1,,,,,,,,
13226,273,3/11/2011 14:35,2,312.5,,,,,,,,
13227,201,5/22/2011 11:47,1,257.7,,,,,,,,
13228,81,9/19/2011 14:28,1,358,,,,,,,,
13229,225,4/28/2011 12:07,1,161,,,,,,,,
13230,4,12/5/2011 16:03,30,6020.6,,,,,,,,
13232,12,11/27/2011 10:39,7,1322.3,,,,,,,,
13233,74,9/26/2011 13:25,4,1176.5,,,,,,,,
13234,672,2/5/2010 11:41,2,333.1,,,,,,,,
13235,212,5/11/2011 17:13,1,973.2,,,,,,,,
13236,24,11/15/2011 12:50,2,744.9,,,,,,,,
13237,387,11/17/2010 10:07,1,643,,,,,,,,
13238,17,11/22/2011 15:37,6,1006.6,,,,,,,,
13239,261,3/23/2011 10:25,5,1594.7,,,,,,,,
13240,96,9/4/2011 14:08,8,1406.3,,,,,,,,
13241,411,10/24/2010 11:17,1,112.5,,,,,,,,
13242,112,8/19/2011 12:53,7,699.4,,,,,,,,
13243,203,5/20/2011 13:14,5,1186,,,,,,,,
13244,92,9/8/2011 11:46,1,121.7,,,,,,,,
13245,50,10/20/2011 11:40,2,989.2,,,,,,,,
13246,18,11/21/2011 16:50,11,3313.8,,,,,,,,
13247,17,11/22/2011 10:59,4,501.1,,,,,,,,
13248,124,8/7/2011 12:40,2,465.7,,,,,,,,
13249,92,9/8/2011 13:26,9,1608.9,,,,,,,,
13250,460,9/5/2010 11:33,2,253.1,,,,,,,,
13251,402,11/2/2010 13:20,1,252.7,,,,,,,,
13252,394,11/10/2010 16:00,2,399.3,,,,,,,,
13253,156,7/6/2011 10:09,4,2951.1,,,,,,,,
13254,376,11/28/2010 15:42,1,51.4,,,,,,,,
13255,9,11/30/2011 13:14,3,678.8,,,,,,,,
13257,436,9/29/2010 14:58,1,149.8,,,,,,,,
13258,11,11/28/2011 9:31,5,1002.5,,,,,,,,
13259,61,10/9/2011 10:48,9,1378.8,,,,,,,,
13260,61,10/9/2011 13:21,1,557.6,,,,,,,,
13261,268,3/16/2011 12:22,2,944.1,,,,,,,,
13262,263,3/21/2011 15:06,3,573.5,,,,,,,,
13263,1,12/8/2011 13:59,39,8477,,,,,,,,
13264,442,9/23/2010 12:42,1,722.6,,,,,,,,
13265,53,10/17/2011 15:02,5,2092.7,,,,,,,,
13266,11,11/28/2011 14:39,19,6135,,,,,,,,
13267,2,12/7/2011 11:12,36,9429.8,,,,,,,,
13268,17,11/22/2011 11:51,11,3144.2,,,,,,,,
13269,1,12/8/2011 14:53,28,8535.7,,,,,,,,
13270,366,12/8/2010 14:53,1,590,,,,,,,,
13271,37,11/2/2011 14:31,1,183.8,,,,,,,,
13272,31,11/8/2011 14:00,2,276.6,,,,,,,,
